"Authors","Year","Title","Journal","Doi","URL","Human","No.access","Lat_Deg","Lon_Deg","Location","country"
"Tracey, A; Aarssen, L",2019,"Resident species with larger size metrics do not recruit more offspring from the soil seed bank in old-field meadow vegetation","JOURNAL OF ECOLOGY","10.1111/1365-2745.13089","http://doi.org/10.1111/1365-2745.13089","JP","",44.55,-76.35,"Chaffey's Lock, Ontario, Canada","Canada"
"Chen, FQ; Wu, Y; Zhang, M; Ma, YR; Xie, ZQ; Chen, C",2019,"Secondary seed dispersal in hydro-fluctuation belts and its influence on the soil seed bank","RIVER RESEARCH AND APPLICATIONS","10.1002/rra.3411","http://doi.org/10.1002/rra.3411","JP","",31.0333333333333,110.916666666667,"Xiangzi river basin, Hubei, China","China"
"Haight, JD; Reed, SC; Faist, AM",2019,"Seed bank community and soil texture relationships in a cold desert","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2019.01.008","http://doi.org/10.1016/j.jaridenv.2019.01.008","JP","",38.7833333333333,-109.65,"Arches National Park, Moab, Utah","United States"
"Loydi, A",2019,"Effects of grazing exclusion on vegetation and seed bank composition in a mesic mountain grassland in Argentina","PLANT ECOLOGY & DIVERSITY","10.1080/17550874.2019.1593544","http://doi.org/10.1080/17550874.2019.1593544","JP","",-38.05,-61.9666666666667,"Ernesto Tornquist provincial park, Argentina","Argentina"
"Horackova, M; Rehounkova, K; Prach, K",2019,"Relationships between vegetation and seed bank in sand pits: Effects of different restoration approaches and successional age","APPLIED VEGETATION SCIENCE","10.1111/avsc.12426","http://doi.org/10.1111/avsc.12426","JP","",48.8166666666667,14.9666666666667,"Trebon basin, Czech Republic","Austria"
"He, YH; Gao, PL; Qiang, S",2019,"An investigation of weed seed banks reveals similar potential weed community diversity among three different farmland types in Anhui Province, China","JOURNAL OF INTEGRATIVE AGRICULTURE","10.1016/S2095-3119(18)62073-8","http://doi.org/10.1016/S2095-3119(18)62073-8","JP","",30.95,117.783333333333,"Anhui province, China","China"
"Sershen; Drury, CC; Carbutt, C; Ramdhani, S",2019,"Seed banks of subtropical grassland patches within an urban matrix in South Africa: reflecting the past and foretelling the future","BOTANY","10.1139/cjb-2018-0155","http://doi.org/10.1139/cjb-2018-0155","JP","",-29.8666666666667,31.0166666666667,"Durban, South Africa","South Africa"
"Sershen; Drury, CC; Carbutt, C; Ramdhani, S",2019,"Seed banks of subtropical grassland patches within an urban matrix in South Africa: reflecting the past and foretelling the future","BOTANY","10.1139/cjb-2018-0155","http://doi.org/10.1139/cjb-2018-0155","JP","",-29.8666666666667,31.0166666666667,"Durban, South Africa","South Africa"
"Ibarra, AD; Mariano, NA; Sorani, V; Flores-Franco, G; Alquicira, ER; Wehncke, EV",2019,"Physical environmental conditions determine ubiquitous spatial differentiation of standing plants and seedbanks in Neotropical riparian dry forests","PLOS ONE","10.1371/journal.pone.0212185","http://doi.org/10.1371/journal.pone.0212185","JP","",18.5333333333333,-99.25,"Amacuzac river, Mexico","Mexico"
"Ibarra, AD; Mariano, NA; Sorani, V; Flores-Franco, G; Alquicira, ER; Wehncke, EV",2019,"Physical environmental conditions determine ubiquitous spatial differentiation of standing plants and seedbanks in Neotropical riparian dry forests","PLOS ONE","10.1371/journal.pone.0212185","http://doi.org/10.1371/journal.pone.0212185","JP","",18.5333333333333,-99.25,"Amacuzac river, Mexico","Mexico"
"Oliveira, PAD; dos Santos, JMFF; Araujo, ED; dos Santos, DM; Santos, AMM; da Silva, KA",2019,"Natural regeneration of the vegetation of an abandoned agricultural field in a semi-arid region: a focus on seed bank and above-ground vegetation","BRAZILIAN JOURNAL OF BOTANY","10.1007/s40415-018-0510-8","http://doi.org/10.1007/s40415-018-0510-8","JP","",-8.23333333333333,-35.9166666666667,"Caruaru, Pernambuco, Brazil","Brazil"
"Oliveira, PAD; dos Santos, JMFF; Araujo, ED; dos Santos, DM; Santos, AMM; da Silva, KA",2019,"Natural regeneration of the vegetation of an abandoned agricultural field in a semi-arid region: a focus on seed bank and above-ground vegetation","BRAZILIAN JOURNAL OF BOTANY","10.1007/s40415-018-0510-8","http://doi.org/10.1007/s40415-018-0510-8","JP","",-8.23333333333333,-35.9166666666667,"Caruaru, Pernambuco, Brazil","Brazil"
"Hopfensperger, KN; Boyce, RL; Schenk, D",2019,"Potential Reinvasion of Lonicera maackii after Urban Riparian Forest Restoration","ECOLOGICAL RESTORATION","10.3368/er.37.1.25","http://doi.org/10.3368/er.37.1.25","AA","",39.05,-84.4666666666667,"Southgate, Ohio, USA","United States"
"Hopfensperger, KN; Boyce, RL; Schenk, D",2019,"Potential Reinvasion of Lonicera maackii after Urban Riparian Forest Restoration","ECOLOGICAL RESTORATION","10.3368/er.37.1.25","http://doi.org/10.3368/er.37.1.25","AA","",39.05,-84.4666666666667,"Southgate, Ohio, USA","United States"
"Valliere, JM; Balch, S; Bell, C; Contreras, C; Hilbig, BE",2019,"Repeated mowing to restore remnant native grasslands invaded by nonnative annual grasses: upsides and downsides above and below ground","RESTORATION ECOLOGY","10.1111/rec.12873","http://doi.org/10.1111/rec.12873","JP","",33.5,-117.266666666667,"Murrieta, California","United States"
"Schmidt, JH; Junge, S; Finckh, MR",2019,"Cover crops and compost prevent weed seed bank buildup in herbicide-free wheat-potato rotations under conservation tillage","ECOLOGY AND EVOLUTION","10.1002/ece3.4942","http://doi.org/10.1002/ece3.4942","JP","",51.3666666666667,9.9,"Neu-Eichenberg, Germany","Germany"
"Valdez, JW; Hartig, F; Fennel, S; Poschlod, P",2019,"The Recruitment Niche Predicts Plant Community Assembly Across a Hydrological Gradient Along Plowed and Undisturbed Transects in a Former Agricultural Wetland","FRONTIERS IN PLANT SCIENCE","10.3389/fpls.2019.00088","http://doi.org/10.3389/fpls.2019.00088","JP","",48.3333333333333,9.73333333333333,"Baden-Württemberg, Germany","Germany"
"Wang, YC; Chu, L; Daryanto, S; Lu, LY; Ala, M; Wang, LX",2019,"Sand dune stabilization changes the vegetation characteristics and soil seed bank and their correlations with environmental factors","SCIENCE OF THE TOTAL ENVIRONMENT","10.1016/j.scitotenv.2018.08.093","http://doi.org/10.1016/j.scitotenv.2018.08.093","JP","",43.0333333333333,-119.65,"Inner Mongolia, China","United States"
"Silva, KD; Martins, SV; Neto, AM; Lopes, AT",2019,"Soil Seed Banks in a Forest Under Restoration and in a Reference Ecosystem in Southeastern Brazil","FLORESTA E AMBIENTE","10.1590/2179-8087.004719","http://doi.org/10.1590/2179-8087.004719","JP","",-21.0666666666667,-42.6333333333333,"Minas Gerais, Southeastern Brazil","Brazil"
"Silva, KD; Martins, SV; Neto, AM; Lopes, AT",2019,"Soil Seed Banks in a Forest Under Restoration and in a Reference Ecosystem in Southeastern Brazil","FLORESTA E AMBIENTE","10.1590/2179-8087.004719","http://doi.org/10.1590/2179-8087.004719","JP","",-21.0666666666667,-42.6333333333333,"Minas Gerais, Southeastern Brazil","Brazil"
"Balestrin, D; Martins, SV; Fonseca, W; Cosimo, LHE",2019,"RELATIONSHIP BETWEEN SOIL SEED BANK AND CANOPY COVERAGE IN A MINED AREA","REVISTA ARVORE","10.1590/1806-90882019000400003","http://doi.org/10.1590/1806-90882019000400003","JP","",-21.0166666666667,-42.5666666666667,"Minas Gerais, Southeastern Brazil","Brazil"
"Menezes, JC; Neto, OCC; Azevedo, IFP; Machado, AO; Nunes, YRF",2019,"Soil Seed Bank at Different Depths and Light Conditions in a Dry Forest in Northern Minas Gerais","FLORESTA E AMBIENTE","10.1590/2179-8087.031417","http://doi.org/10.1590/2179-8087.031417","JP","",-14.8,-43.9166666666667,"northern Minas Gerais, Southeastern Brazil","Brazil"
"Seibert, R; Grunhage, L; Muller, C; Otte, A; Donath, TW",2019,"Raised atmospheric CO2 levels affect soil seed bank composition of temperate grasslands","JOURNAL OF VEGETATION SCIENCE","10.1111/jvs.12699","http://doi.org/10.1111/jvs.12699","JP","",50.5333333333333,8.68333333333333,"Giessen, Germany","Germany"
"Hu, A; Zhang, J; Chen, XJ; Millner, JP; Chang, SH; Bowatte, S; Hou, FJ",2019,"The composition, richness, and evenness of seedlings from the soil seed bank of a semi-arid steppe in northern China are affected by long-term stocking rates of sheep and rainfall variation","RANGELAND JOURNAL","10.1071/RJ18025","http://doi.org/10.1071/RJ18025","JP","",37.1166666666667,106.75,"Gansu province, northwest China","China"
"Grieger, R; Capon, S; Hadwen, W",2019,"Resilience of coastal freshwater wetland vegetation of subtropical Australia to rising sea levels and altered hydrology","REGIONAL ENVIRONMENTAL CHANGE","10.1007/s10113-018-1399-2","http://doi.org/10.1007/s10113-018-1399-2","JP","",-27.3333333333333,153.066666666667,"Boondall wetlands reserve, southeast Queensland","Australia"
"Akinyemi, DS; Oseni, SR; Oke, SO",2019,"Effect of heat on soil seedbank of three contrasting physiognomies in Shasha forest reserve, Southwestern Nigeria","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","10.1016/j.actao.2018.03.009","http://doi.org/10.1016/j.actao.2018.03.009","JP","",7.11666666666667,4.38333333333333,"Shasha Forest reserve, Southwestern Nigeria","Nigeria"
"Tamura, A",2019,"Potential of soil seed banks for vegetation recovery following deer exclusions under different periods of chronic herbivory in a beech forest in eastern Japan","ECOLOGICAL RESEARCH","10.1111/1440-1703.1060","http://doi.org/10.1111/1440-1703.1060","JP","",35.4666666666667,139.15,"Mt. Tanzawa, eastern Japan","Japan"
"Weerasinghe, M; Ashton, MS; Hooper, ER; Singhakumara, BMP",2019,"Floristics of soil seed banks on agricultural and disturbed land cleared of tropical forests","RESTORATION ECOLOGY","10.1111/rec.12711","http://doi.org/10.1111/rec.12711","JP","",6.38333333333333,80.5,"Sri Lanka","Sri Lanka"
"Weerasinghe, M; Ashton, MS; Hooper, ER; Singhakumara, BMP",2019,"Floristics of soil seed banks on agricultural and disturbed land cleared of tropical forests","RESTORATION ECOLOGY","10.1111/rec.12711","http://doi.org/10.1111/rec.12711","JP","",6.38333333333333,80.5,"Sri Lanka","Sri Lanka"
"Weerasinghe, M; Ashton, MS; Hooper, ER; Singhakumara, BMP",2019,"Floristics of soil seed banks on agricultural and disturbed land cleared of tropical forests","RESTORATION ECOLOGY","10.1111/rec.12711","http://doi.org/10.1111/rec.12711","JP","",6.38333333333333,80.5,"Sri Lanka","Sri Lanka"
"Weerasinghe, M; Ashton, MS; Hooper, ER; Singhakumara, BMP",2019,"Floristics of soil seed banks on agricultural and disturbed land cleared of tropical forests","RESTORATION ECOLOGY","10.1111/rec.12711","http://doi.org/10.1111/rec.12711","JP","",6.38333333333333,80.5,"Sri Lanka","Sri Lanka"
"Sanou, L; Savadogo, P; Zida, D; Thiombiano, A",2019,"Contrasting land use systems influence soil seed bank composition and density in a rural landscape mosaic in West Africa","FLORA","10.1016/j.flora.2018.11.013","http://doi.org/10.1016/j.flora.2018.11.013","JP","",12.2166666666667,2.7,"Burkina Faso","Benin"
"Sanou, L; Savadogo, P; Zida, D; Thiombiano, A",2019,"Contrasting land use systems influence soil seed bank composition and density in a rural landscape mosaic in West Africa","FLORA","10.1016/j.flora.2018.11.013","http://doi.org/10.1016/j.flora.2018.11.013","JP","",12.2166666666667,2.7,"Burkina Faso","Benin"
"Sanou, L; Savadogo, P; Zida, D; Thiombiano, A",2019,"Contrasting land use systems influence soil seed bank composition and density in a rural landscape mosaic in West Africa","FLORA","10.1016/j.flora.2018.11.013","http://doi.org/10.1016/j.flora.2018.11.013","JP","",12.2166666666667,2.7,"Burkina Faso","Benin"
"Sanou, L; Savadogo, P; Zida, D; Thiombiano, A",2019,"Contrasting land use systems influence soil seed bank composition and density in a rural landscape mosaic in West Africa","FLORA","10.1016/j.flora.2018.11.013","http://doi.org/10.1016/j.flora.2018.11.013","JP","",12.2166666666667,2.7,"Burkina Faso","Benin"
"Fracchiolla, M; Stellacci, AM; Cazzato, E; Tedone, L; Ali, SA; De Mastro, G",2018,"Effects of Conservative Tillage and Nitrogen Management on Weed Seed Bank after a Seven-Year Durum Wheat-Faba Bean Rotation","PLANTS-BASEL","10.3390/plants7040082","http://doi.org/10.3390/plants7040082","JP","",40.1666666666667,16.65,"Southern Italy","Italy"
"Ma, YR; Chen, FQ; Chen, SH; Guan, SP; Chen, C",2018,"Effects of reverse seasonal submersion on the germination and persistence of soil seed banks in hydro-fluctuation belts","ECOHYDROLOGY","10.1002/eco.2008","http://doi.org/10.1002/eco.2008","JP","",30.9333333333333,109.083333333333,"Hubei province, China","China"
"Lovell, MC; Rideout-Hanzak, S; Ruppert, DE; Acosta-Martinez, V; Smith, FS; Stumberg, PM; Pawelek, KA; Falk, AD; Wester, DB",2018,"Soil Seed Banks in Stock-piled Topsoils in the Western Rio Grande Plains, Texas","ECOLOGICAL RESTORATION","10.3368/er.36.3.226","http://doi.org/10.3368/er.36.3.226","JP","",28.35,-99.6333333333333,"San Ysidro Ranch, Dimmit County, Texas, USA","United States"
"Lovell, MC; Rideout-Hanzak, S; Ruppert, DE; Acosta-Martinez, V; Smith, FS; Stumberg, PM; Pawelek, KA; Falk, AD; Wester, DB",2018,"Soil Seed Banks in Stock-piled Topsoils in the Western Rio Grande Plains, Texas","ECOLOGICAL RESTORATION","10.3368/er.36.3.226","http://doi.org/10.3368/er.36.3.226","JP","",28.3666666666667,-99.1166666666667,"Centre of La Salla County, Texas, USA","United States"
"Sanou, L; Zida, D; Savadogo, P; Thiombiano, A",2018,"Comparison of aboveground vegetation and soil seed bank composition at sites of different grazing intensity around a savanna-woodland watering point in West Africa","JOURNAL OF PLANT RESEARCH","10.1007/s10265-018-1048-3","http://doi.org/10.1007/s10265-018-1048-3","JP","",12.2166666666667,-2.7,"Tiogo state forest, Burkina Faso","Burkina Faso"
"Losapio, G; Pugnaire, FI; O'Brien, MJ; Schob, C",2018,"Plant life history stage and nurse age change the development of ecological networks in an arid ecosystem","OIKOS","10.1111/oik.05199","http://doi.org/10.1111/oik.05199","JP","",37.1333333333333,-2.36666666666667,"Tabernas desert, Spain","Spain"
"Ma, HY; Li, JP; Yang, F; Lu, XT; Pan, YP; Liang, ZW",2018,"Regenerative Role of Soil Seed Banks of Different Successional Stages in A Saline-alkaline Grassland in Northeast China","CHINESE GEOGRAPHICAL SCIENCE","10.1007/s11769-018-0966-2","http://doi.org/10.1007/s11769-018-0966-2","JP","",45.5833333333333,123.833333333333,"Da'an, Songnen plain, northeast China","China"
"Ma, HY; Li, JP; Yang, F; Lu, XT; Pan, YP; Liang, ZW",2018,"Regenerative Role of Soil Seed Banks of Different Successional Stages in A Saline-alkaline Grassland in Northeast China","CHINESE GEOGRAPHICAL SCIENCE","10.1007/s11769-018-0966-2","http://doi.org/10.1007/s11769-018-0966-2","JP","",45.5833333333333,123.833333333333,"Da'an, Songnen plain, northeast China","China"
"Barga, S; Leger, EA",2018,"Shrub cover and fire history predict seed bank composition in Great Basin shrublands","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2018.03.004","http://doi.org/10.1016/j.jaridenv.2018.03.004","JP","",41,-115.5,"northeastern Nevada, USA","United States"
"Philipp, M; Hansen, K; Monrad, D; Adsersen, H; Bruun, HH; Nordal, I",2018,"Hidden biodiversity in the Arctic - a study of soil seed banks at Disko Island, Qeqertarsuaq, West Greenland","NORDIC JOURNAL OF BOTANY","10.1111/njb.01721","http://doi.org/10.1111/njb.01721","JP","",69.25,-53.6,"Qeqertqrsuaq, West Greenland","Greenland"
"Chick, MP; Nitschke, CR; Cohn, JS; Penman, TD; York, A",2018,"Factors influencing above-ground and soil seed bank vegetation diversity at different scales in a quasi-Mediterranean ecosystem","JOURNAL OF VEGETATION SCIENCE","10.1111/jvs.12649","http://doi.org/10.1111/jvs.12649","JP","",-38.4833333333333,143.7,"Otway ranges, southeast Australia","Australia"
"Davies, RJP; Mackay, DA; Whalen, MA; Smyth, AK",2018,"Vegetation and seed banks of arid ephemeral gilgai wetlands subject to contrasting grazing regimes","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2018.03.006","http://doi.org/10.1016/j.jaridenv.2018.03.006","JP","",-27.5333333333333,135.433333333333,"Stony Plains region, south Australia","Australia"
"Ma, MJ; Walck, JL; Ma, Z; Wang, LP; Du, GZ",2018,"Grazing disturbance increases transient but decreases persistent soil seed bank","ECOLOGICAL APPLICATIONS","10.1002/eap.1706","http://doi.org/10.1002/eap.1706","JP","",33.75,102.066666666667,"Maqu wetland protection area, Gansu Province, southern China","China"
"Klaus, VH; Hoever, CJ; Fischer, M; Hamer, U; Kleinebecker, T; Mertens, D; Schafer, D; Prati, D; Holzel, N",2018,"Contribution of the soil seed bank to the restoration of temperate grasslands by mechanical sward disturbance","RESTORATION ECOLOGY","10.1111/rec.12626","http://doi.org/10.1111/rec.12626","JP","",53.0166666666667,13.8,"Schorfheide-Chorin, northeast Germany","Germany"
"Klaus, VH; Hoever, CJ; Fischer, M; Hamer, U; Kleinebecker, T; Mertens, D; Schafer, D; Prati, D; Holzel, N",2018,"Contribution of the soil seed bank to the restoration of temperate grasslands by mechanical sward disturbance","RESTORATION ECOLOGY","10.1111/rec.12626","http://doi.org/10.1111/rec.12626","JP","",48.3833333333333,9.4,"Schwabishe Alb, Southwest Germany","Germany"
"Klaus, VH; Hoever, CJ; Fischer, M; Hamer, U; Kleinebecker, T; Mertens, D; Schafer, D; Prati, D; Holzel, N",2018,"Contribution of the soil seed bank to the restoration of temperate grasslands by mechanical sward disturbance","RESTORATION ECOLOGY","10.1111/rec.12626","http://doi.org/10.1111/rec.12626","JP","",51.2166666666667,10.3666666666667,"Hainich-Dun, central Germany","Germany"
"Torok, P; Kelemen, A; Valko, O; Miglecz, T; Toth, K; Toth, E; Sonkoly, J; Kiss, R; Csecserits, A; Redei, T; Deak, B; Szucs, P; Varga, N; Tothmeresz, B",2018,"Succession in soil seed banks and its implications for restoration of calcareous sand grasslands","RESTORATION ECOLOGY","10.1111/rec.12611","http://doi.org/10.1111/rec.12611","JP","",46.85,19.4166666666667,"Kiskunsag region, Central Hungary","Hungary"
"Buisson, E; Jaunatre, R; Romermann, C; Bulot, A; Dutoit, T",2018,"Species transfer via topsoil translocation: lessons from two large Mediterranean restoration projects","RESTORATION ECOLOGY","10.1111/rec.12682","http://doi.org/10.1111/rec.12682","JP","",43.5666666666667,4.83333333333333,"La Crau, southeastern France","France"
"Godefroid, S; Le Pajolec, S; Hechelski, M; Van Rossum, F",2018,"Can we rely on the soil seed bank for restoring xeric sandy calcareous grasslands?","RESTORATION ECOLOGY","10.1111/rec.12647","http://doi.org/10.1111/rec.12647","JP","",49.65,5.63333333333333,"Belgian Lorraine, southern Belgium","Belgium"
"Plue, J; Cousins, SAO",2018,"Seed dispersal in both space and time is necessary for plant diversity maintenance in fragmented landscapes","OIKOS","10.1111/oik.04813","http://doi.org/10.1111/oik.04813","JP","",59.4,18.7166666666667,"Stockholm Archipelago, central Sweden","Sweden"
"Plue, J; Cousins, SAO",2018,"Seed dispersal in both space and time is necessary for plant diversity maintenance in fragmented landscapes","OIKOS","10.1111/oik.04813","http://doi.org/10.1111/oik.04813","JP","",59.4,18.7166666666667,"Stockholm Archipelago, central Sweden","Sweden"
"Akande, FO; Ogunkunle, CO; Ajayi, SA",2018,"Contamination from Petroleum Products: Impact on Soil Seed Banks around an Oil Storage Facility in Ibadan, South-West Nigeria","POLLUTION","10.22059/poll.2018.249913.375","http://doi.org/10.22059/poll.2018.249913.375","JP","",7.36666666666667,3.91666666666667,"Ibadan, south-west Nigeria","Nigeria"
"Akande, FO; Ogunkunle, CO; Ajayi, SA",2018,"Contamination from Petroleum Products: Impact on Soil Seed Banks around an Oil Storage Facility in Ibadan, South-West Nigeria","POLLUTION","10.22059/poll.2018.249913.375","http://doi.org/10.22059/poll.2018.249913.375","AA","",7.36666666666667,3.91666666666667,"Ibadan, south-west Nigeria","Nigeria"
"Andreasen, C; Jensen, HA; Jensen, SM",2018,"Decreasing diversity in the soil seed bank after 50 years in Danish arable fields","AGRICULTURE ECOSYSTEMS & ENVIRONMENT","10.1016/j.agee.2018.02.034","http://doi.org/10.1016/j.agee.2018.02.034","JP","",56,10,"Denmark","Denmark"
"da Luz, GR; Mota, GD; Spadeto, C; Tolentino, GS; Fernandes, GW; Nunes, YRF",2018,"Regenerative potential of the soil seed bank along an elevation gradient of rupestrian grassland in southeastern Brazil","BOTANY","10.1139/cjb-2017-0162","http://doi.org/10.1139/cjb-2017-0162","JP","",-19.5,-43.1,"Cerra do Sipo, Minas Gerais, Brazil","Brazil"
"Ssali, F; Moe, SR; Sheil, D",2018,"Tree seed rain and seed removal, but not the seed bank, impede forest recovery in bracken (Pteridium aquilinum (L.) Kuhn)-dominated clearings in the African highlands","ECOLOGY AND EVOLUTION","10.1002/ece3.3944","http://doi.org/10.1002/ece3.3944","JP","",-0.883333333333333,29.5833333333333,"Bwindi National Park, South-West Uganda","Democratic Republic of The Congo"
"Ssali, F; Moe, SR; Sheil, D",2018,"Tree seed rain and seed removal, but not the seed bank, impede forest recovery in bracken (Pteridium aquilinum (L.) Kuhn)-dominated clearings in the African highlands","ECOLOGY AND EVOLUTION","10.1002/ece3.3944","http://doi.org/10.1002/ece3.3944","JP","",-0.883333333333333,29.5833333333333,"Bwindi National Park, South-West Uganda","Democratic Republic of The Congo"
"Cofer, TM; Elliott, KJ; Bush, JK; Miniat, CF",2018,"Rhododendron maximum impacts seed bank composition and richness following Tsuga canadensis loss in riparian forests","ECOSPHERE","10.1002/ecs2.2204","http://doi.org/10.1002/ecs2.2204","JP","",35.15,-83.5,"Appalachian Mts, western North Carolina, USA","United States"
"Cofer, TM; Elliott, KJ; Bush, JK; Miniat, CF",2018,"Rhododendron maximum impacts seed bank composition and richness following Tsuga canadensis loss in riparian forests","ECOSPHERE","10.1002/ecs2.2204","http://doi.org/10.1002/ecs2.2204","JP","",35.15,-83.5,"Appalachian Mts, western North Carolina, USA","United States"
"LaForgia, ML; Spasojevic, MJ; Case, EJ; Latimer, AM; Harrison, SP",2018,"Seed banks of native forbs, but not exotic grasses, increase during extreme drought","ECOLOGY","10.1002/ecy.2160","http://doi.org/10.1002/ecy.2160","JP","",38.8666666666667,-122.433333333333,"McLaughlin Natural Reserve, California, USA","United States"
"Richner, N; Walter, T; Linder, HP; Holderegger, R",2018,"Arable weed seed bank of grassland on former arable fields in mountain regions","FOLIA GEOBOTANICA","10.1007/s12224-017-9288-x","http://doi.org/10.1007/s12224-017-9288-x","NSH","",46.55,8.93333333333333,"cantons Ticino and Grisons,Switserland. Average location based on map on p 52","Switzerland"
"Bao, F; Elsey-Quirk, T; de Assis, MA; Pott, A",2018,"Seed bank of seasonally flooded grassland: experimental simulation of flood and post-flood","AQUATIC ECOLOGY","10.1007/s10452-017-9647-y","http://doi.org/10.1007/s10452-017-9647-y","NSH","",-19.4833333333333,-57.0166666666667,"Central.west Brazil, Pantanal of Mato Grosso do Sul","Brazil"
"Bao, F; Elsey-Quirk, T; de Assis, MA; Pott, A",2018,"Seed bank of seasonally flooded grassland: experimental simulation of flood and post-flood","AQUATIC ECOLOGY","10.1007/s10452-017-9647-y","http://doi.org/10.1007/s10452-017-9647-y","NSH","",-19.4833333333333,-57.0166666666667,"Central.west Brazil, Pantanal of Mato Grosso do Sul","Brazil"
"Lipoma, ML; Funes, G; Diaz, S",2018,"Fire effects on the soil seed bank and post-fire resilience of a semi-arid shrubland in central Argentina","AUSTRAL ECOLOGY","10.1111/aec.12533","http://doi.org/10.1111/aec.12533","NSH","",-31.5,-64.5833333333333,"Sierras de Cordoba, Argentina","Argentina"
"Maclean, JE; Mitchell, RJ; Burslem, DFRP; Genney, D; Hall, J; Pakeman, RJ",2018,"Invasion by Rhododendron ponticum depletes the native seed bank with long-term impacts after its removal","BIOLOGICAL INVASIONS","10.1007/s10530-017-1538-6","http://doi.org/10.1007/s10530-017-1538-6","JP","",55.95,-5.25,"Argyll and Kintyre, west-Scotland","United Kingdom"
"Maclean, JE; Mitchell, RJ; Burslem, DFRP; Genney, D; Hall, J; Pakeman, RJ",2018,"Invasion by Rhododendron ponticum depletes the native seed bank with long-term impacts after its removal","BIOLOGICAL INVASIONS","10.1007/s10530-017-1538-6","http://doi.org/10.1007/s10530-017-1538-6","JP","",55.95,-5.25,"Argyll and Kintyre, west-Scotland","United Kingdom"
"Douh, C; Dainou, K; Loumeto, JJ; Moutsambote, JM; Fayolle, A; Tosso, F; Forni, E; Gourlet-Fleury, S; Doucet, JL",2018,"Soil seed bank characteristics in two central African forest types and implications for forest restoration","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2017.12.012","http://doi.org/10.1016/j.foreco.2017.12.012","NSH","",2.33333333333333,17.5333333333333,"northern Republic of Congo","Congo"
"Douh, C; Dainou, K; Loumeto, JJ; Moutsambote, JM; Fayolle, A; Tosso, F; Forni, E; Gourlet-Fleury, S; Doucet, JL",2018,"Soil seed bank characteristics in two central African forest types and implications for forest restoration","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2017.12.012","http://doi.org/10.1016/j.foreco.2017.12.012","NSH","",3.31666666666667,16.9333333333333,"northern Republic of Congo","Congo"
"Basto, S; Thompson, K; Grime, JP; Fridley, JD; Calhim, S; Askew, AP; Rees, M",2018,"Severe effects of long-term drought on calcareous grassland seed banks","NPJ CLIMATE AND ATMOSPHERIC SCIENCE","10.1038/s41612-017-0007-3","http://doi.org/10.1038/s41612-017-0007-3","NSH","",53.2166666666667,-1.91666666666667,"Harpur Hill, near Buxton, Derbyshire, UK","United Kingdom"
"Luna, P; Garcia-Chavez, JH; Dattilo, W",2018,"Complex foraging ecology of the red harvester ant and its effect on the soil seed bank","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","10.1016/j.actao.2017.12.003","http://doi.org/10.1016/j.actao.2017.12.003","JP","",18.3166666666667,97.45,"Zapotitlán Salinas, Puebla, Mexico","Myanmar/Burma"
"Rasran, L; Vogt, K",2018,"Ditches as species-rich secondary habitats and refuge for meadow species in agricultural marsh grasslands","APPLIED VEGETATION SCIENCE","10.1111/avsc.12337","http://doi.org/10.1111/avsc.12337","NSH","",54.3666666666667,9.23333333333333,"Schleswig-Holstein, Germany","Germany"
"Cousins, SR; Witkowski, ETF; Esler, KJ",2018,"Influence of fire on critically endangered Swartland Shale Renosterveld in the Cape Floristic Region","APPLIED VEGETATION SCIENCE","10.1111/avsc.12348","http://doi.org/10.1111/avsc.12348","JP","",-33.4166666666667,18.8666666666667,"Porseleinberg, South Africa","South Africa"
"de Oliveira, TJF; Barroso, DG; de Andrade, AG; Freitas, ILJ; Amim, RT",2018,"SOIL SEED BANK FOR USE IN FOREST RECOVERY CILIARY DEGRADED IN NORTHWEST REGION FLUMINENSE","CIENCIA FLORESTAL","10.5902/1980509831653","http://doi.org/10.5902/1980509831653","JP","",-21.6666666666667,-42.0666666666667,"Itaocara, Brazil","Brazil"
"Graham, LLB; Page, SE",2018,"A limited seed bank in both natural and degraded tropical peat swamp forest: the implications for restoration","MIRES AND PEAT","10.19189/MaP.2017.OMB.302","http://doi.org/10.19189/MaP.2017.OMB.302","NSH","",-2.3,113.833333333333,"Central Kalimantan, Indonesia","Indonesia"
"Graham, LLB; Page, SE",2018,"A limited seed bank in both natural and degraded tropical peat swamp forest: the implications for restoration","MIRES AND PEAT","10.19189/MaP.2017.OMB.302","http://doi.org/10.19189/MaP.2017.OMB.302","NSH","",-2.3,113.833333333333,"Central Kalimantan, Indonesia","Indonesia"
"Graham, LLB; Page, SE",2018,"A limited seed bank in both natural and degraded tropical peat swamp forest: the implications for restoration","MIRES AND PEAT","10.19189/MaP.2017.OMB.302","http://doi.org/10.19189/MaP.2017.OMB.302","NSH","",-2.3,113.833333333333,"Central Kalimantan, Indonesia","Indonesia"
